personnel_id,week,duty_hours,consecutive_duty_days,overtime_hours,workload_score,sleep_hours,fatigue_score,stress_score,mood_score,emotional_exhaustion,attendance_score,activity_level,performance_score,social_withdrawal,behavioral_change,age,service_years,rank_level,transfer_frequency,training_hours,deployment_days,deployment_frequency,operational_exposure,leave_days,days_since_last_leave,leave_frequency,stress_risk_score,stress_risk,burnout_risk_score,burnout_risk
P4345,7,68,5,23,8.2,8.0,3.9,4.5,5.1,4.8,85.6,78.6,89.9,3.1,3.9,23,1,Senior,0,9.4,24,1,10,0,38,4,41.2,Moderate,39.7,Moderate
P4345,8,37,8,0,2.4,6.1,6.2,5.7,5.4,6.0,98.0,69.3,72.6,3.0,5.0,23,1,Senior,0,9.4,24,1,10,0,38,4,46.7,Moderate,46.8,Moderate
P4345,9,51,9,6,3.2,7.1,3.0,3.9,5.9,4.7,82.7,77.4,71.3,3.5,4.1,23,1,Senior,0,9.4,24,1,10,0,38,4,35.9,Moderate,34.6,Moderate
P4345,10,37,13,0,1.2,7.2,4.2,4.5,6.6,5.0,84.1,69.0,64.3,3.6,2.6,23,1,Senior,0,9.4,24,1,10,0,38,4,37.6,Moderate,38.7,Moderate
P4345,11,65,7,20,7.3,7.7,2.7,5.1,5.6,5.5,91.4,83.8,83.9,1.0,3.8,23,1,Senior,0,9.4,24,1,10,0,38,4,43.2,Moderate,44.8,Moderate
P4345,12,36,3,0,1.0,6.0,4.8,5.0,5.4,5.4,100.0,68.9,68.5,4.9,4.7,23,1,Senior,0,9.4,24,1,10,0,38,4,40.4,Moderate,37.1,Moderate
P4346,1,50,2,5,5.4,7.8,4.5,8.0,4.3,7.6,82.7,87.3,93.3,3.5,2.9,34,7,Junior,0,14.1,75,2,9,8,55,4,50.7,Moderate,41.8,Moderate
P4346,2,39,3,0,2.6,6.7,5.8,3.2,6.7,3.9,92.0,94.6,75.3,4.9,1.0,34,7,Junior,0,14.1,75,2,9,8,55,4,31.8,Moderate,40.4,Moderate
P4346,3,40,9,0,2.9,6.2,5.3,3.8,5.9,6.3,93.3,77.4,74.2,5.4,4.5,34,7,Junior,0,14.1,75,2,9,8,55,4,44.6,Moderate,55.5,Moderate
P4346,4,37,10,0,1.0,7.5,4.3,5.1,5.0,4.8,96.1,87.7,78.7,2.8,2.5,34,7,Junior,0,14.1,75,2,9,8,55,4,35.7,Moderate,31.2,Moderate
P4346,5,39,9,0,3.0,5.8,6.3,6.4,5.5,7.0,88.3,83.0,93.5,1.7,2.1,34,7,Junior,0,14.1,75,2,9,8,55,4,51.9,Moderate,56.4,Moderate
P4346,6,53,5,8,3.8,7.1,4.8,3.5,7.2,4.9,100.0,93.5,87.8,4.6,1.0,34,7,Junior,0,14.1,75,2,9,8,55,4,33.0,Moderate,39.9,Moderate
P4346,7,65,3,20,6.9,6.2,4.6,8.6,4.4,9.3,94.0,100.0,78.1,4.7,3.6,34,7,Junior,0,14.1,75,2,9,8,55,4,62.4,High,55.8,Moderate
P4346,8,54,3,9,4.0,5.7,5.8,4.7,5.1,5.7,93.3,83.1,84.6,1.7,2.8,34,7,Junior,0,14.1,75,2,9,8,55,4,47.3,Moderate,52.6,Moderate
P4346,9,40,7,0,1.9,6.1,6.4,3.5,5.5,4.8,87.9,88.1,81.6,3.5,1.6,34,7,Junior,0,14.1,75,2,9,8,55,4,48.2,Moderate,46.7,Moderate
P4346,10,68,2,23,3.9,6.5,6.3,5.7,5.4,5.9,89.9,91.1,74.7,4.1,4.3,34,7,Junior,0,14.1,75,2,9,8,55,4,46.6,Moderate,51.5,Moderate
P4346,11,56,8,11,6.0,8.7,3.5,6.4,4.9,6.1,98.4,78.6,96.7,2.2,3.0,34,7,Junior,0,14.1,75,2,9,8,55,4,45.2,Moderate,40.9,Moderate
P4346,12,35,9,0,1.8,7.3,5.1,3.2,7.6,2.1,89.6,89.0,90.0,1.9,2.8,34,7,Junior,0,14.1,75,2,9,8,55,4,28.9,Low,36.4,Moderate
P4347,1,56,5,11,3.5,5.5,2.6,4.3,6.6,3.8,98.4,91.8,90.0,5.6,1.9,23,2,Intermediate,1,10.5,111,2,7,8,90,4,46.4,Moderate,43.1,Moderate
P4347,2,52,5,7,4.7,7.0,5.4,3.2,7.8,2.8,86.1,91.6,85.6,5.5,2.1,23,2,Intermediate,1,10.5,111,2,7,8,90,4,42.8,Moderate,52.7,Moderate
P4347,3,41,11,0,1.2,6.9,2.5,3.6,7.3,3.0,91.7,85.3,86.6,4.7,1.3,23,2,Intermediate,1,10.5,111,2,7,8,90,4,31.9,Moderate,39.5,Moderate
P4347,4,49,4,4,3.7,8.2,1.0,1.0,5.0,1.1,82.0,88.9,68.0,2.4,3.1,23,2,Intermediate,1,10.5,111,2,7,8,90,4,29.5,Low,27.7,Low
P4347,5,68,11,23,5.7,8.9,1.4,3.3,6.2,3.3,87.2,100.0,74.0,5.0,2.4,23,2,Intermediate,1,10.5,111,2,7,8,90,4,34.1,Moderate,48.7,Moderate
P4347,6,56,12,11,4.6,7.5,2.5,4.8,6.5,4.1,97.3,92.2,75.6,4.7,3.2,23,2,Intermediate,1,10.5,111,2,7,8,90,4,38.9,Moderate,44.9,Moderate
P4347,7,62,10,17,4.6,6.8,5.3,6.7,5.3,6.3,92.2,92.7,83.1,4.0,3.7,23,2,Intermediate,1,10.5,111,2,7,8,90,4,55.0,High,53.9,Moderate
P4347,8,45,9,0,3.0,7.4,3.1,2.2,7.6,3.5,79.8,100.0,91.9,4.3,1.0,23,2,Intermediate,1,10.5,111,2,7,8,90,4,31.7,Moderate,47.9,Moderate
P4347,9,54,3,9,3.7,7.6,3.7,5.0,5.2,5.0,87.9,100.0,76.7,5.8,1.0,23,2,Intermediate,1,10.5,111,2,7,8,90,4,42.6,Moderate,41.4,Moderate
P4347,10,48,6,3,2.2,8.3,1.8,4.5,6.0,3.1,95.0,100.0,91.0,2.7,1.4,23,2,Intermediate,1,10.5,111,2,7,8,90,4,27.4,Low,37.3,Moderate
P4347,11,44,9,0,1.0,7.6,3.2,3.3,6.7,3.2,82.1,100.0,75.9,3.9,3.9,23,2,Intermediate,1,10.5,111,2,7,8,90,4,35.0,Moderate,31.3,Moderate
P4347,12,50,5,5,4.1,6.7,2.9,3.4,6.3,5.5,84.3,97.1,91.5,4.6,1.6,23,2,Intermediate,1,10.5,111,2,7,8,90,4,46.1,Moderate,44.0,Moderate
P4348,1,53,7,8,4.6,7.2,4.6,8.1,3.1,7.4,94.1,90.7,91.3,1.2,1.0,21,1,Senior,1,8.0,21,1,4,4,12,4,48.2,Moderate,41.3,Moderate
P4348,2,64,10,19,3.9,7.2,4.2,7.1,4.4,6.0,89.2,84.8,78.1,3.8,2.9,21,1,Senior,1,8.0,21,1,4,4,12,4,46.9,Moderate,39.8,Moderate
P4348,3,61,6,16,4.7,6.1,6.0,6.6,3.9,5.9,93.5,81.7,73.8,3.3,3.6,21,1,Senior,1,8.0,21,1,4,4,12,4,49.8,Moderate,48.8,Moderate
P4348,4,49,11,4,2.4,7.1,4.2,6.0,4.5,4.2,92.6,81.7,73.6,5.7,3.6,21,1,Senior,1,8.0,21,1,4,4,12,4,39.8,Moderate,27.4,Low
P4348,5,63,6,18,5.3,7.9,2.2,5.5,4.9,4.7,90.8,72.6,84.2,5.5,5.0,21,1,Senior,1,8.0,21,1,4,4,12,4,34.0,Moderate,33.7,Moderate
P4348,6,69,10,24,7.1,7.4,5.7,5.5,5.2,6.9,98.5,80.5,89.5,1.9,1.4,21,1,Senior,1,8.0,21,1,4,4,12,4,54.4,Moderate,51.2,Moderate
P4348,7,38,4,0,2.3,6.2,4.3,5.4,7.1,4.7,86.1,75.6,100.0,2.6,3.7,21,1,Senior,1,8.0,21,1,4,4,12,4,34.6,Moderate,31.4,Moderate
P4348,8,44,8,0,3.6,6.4,6.5,5.4,6.3,5.9,83.2,88.4,82.4,3.4,1.8,21,1,Senior,1,8.0,21,1,4,4,12,4,45.2,Moderate,44.9,Moderate
P4348,9,36,12,0,1.0,8.2,7.4,5.6,5.9,6.9,91.9,83.1,88.4,6.8,1.4,21,1,Senior,1,8.0,21,1,4,4,12,4,37.1,Moderate,37.8,Moderate
P4348,10,55,12,10,3.0,7.2,5.4,3.9,5.9,3.2,99.8,73.3,79.3,1.3,4.7,21,1,Senior,1,8.0,21,1,4,4,12,4,39.7,Moderate,39.2,Moderate
P4348,11,52,8,7,1.7,6.8,5.1,5.8,5.4,5.1,92.2,94.2,69.7,3.4,2.1,21,1,Senior,1,8.0,21,1,4,4,12,4,36.3,Moderate,31.4,Moderate
P4348,12,70,12,25,5.7,7.3,6.5,5.2,6.6,6.8,88.3,81.1,100.0,4.0,4.5,21,1,Senior,1,8.0,21,1,4,4,12,4,49.2,Moderate,52.0,Moderate
P4349,1,46,6,1,2.1,7.2,3.1,3.8,5.9,2.9,85.5,89.2,71.1,3.4,2.1,30,3,Intermediate,4,15.5,58,3,2,8,31,4,34.7,Moderate,23.2,Low
P4349,2,69,6,24,6.3,6.7,6.1,1.0,6.0,1.2,100.0,84.4,100.0,1.9,3.2,30,3,Intermediate,4,15.5,58,3,2,8,31,4,39.7,Moderate,42.1,Moderate
P4349,3,56,2,11,2.6,7.2,3.4,5.7,3.7,4.0,87.6,100.0,64.7,2.3,1.0,30,3,Intermediate,4,15.5,58,3,2,8,31,4,42.2,Moderate,31.2,Moderate
P4349,4,50,5,5,4.4,6.0,6.3,5.8,6.9,5.8,93.0,97.1,65.4,1.5,3.0,30,3,Intermediate,4,15.5,58,3,2,8,31,4,46.6,Moderate,47.8,Moderate
P4349,5,63,12,18,7.0,7.3,2.2,5.0,4.3,3.6,85.5,100.0,92.5,4.1,1.6,30,3,Intermediate,4,15.5,58,3,2,8,31,4,42.5,Moderate,40.6,Moderate
P4349,6,66,10,21,6.7,7.7,3.9,6.3,4.5,5.2,90.7,98.8,96.1,2.6,1.6,30,3,Intermediate,4,15.5,58,3,2,8,31,4,50.4,Moderate,43.1,Moderate
P4349,7,70,11,25,3.4,6.7,3.7,3.7,5.6,3.4,85.0,91.6,89.1,5.2,1.6,30,3,Intermediate,4,15.5,58,3,2,8,31,4,45.5,Moderate,39.8,Moderate
P4349,8,55,4,10,5.3,7.2,3.8,4.2,5.6,3.6,93.4,92.1,78.7,5.3,3.3,30,3,Intermediate,4,15.5,58,3,2,8,31,4,39.4,Moderate,40.4,Moderate
P4349,9,59,4,14,3.8,6.8,5.1,3.3,5.3,3.6,90.9,96.0,85.2,4.2,1.1,30,3,Intermediate,4,15.5,58,3,2,8,31,4,33.8,Moderate,37.9,Moderate
P4349,10,36,9,0,1.6,6.1,4.1,8.2,5.0,6.2,86.7,98.6,77.2,2.9,3.0,30,3,Intermediate,4,15.5,58,3,2,8,31,4,45.0,Moderate,39.8,Moderate
P4349,11,47,13,2,3.4,6.2,5.2,4.7,4.2,4.2,95.5,95.3,60.7,1.8,1.2,30,3,Intermediate,4,15.5,58,3,2,8,31,4,48.4,Moderate,51.6,Moderate
P4349,12,70,4,25,8.9,8.1,4.6,2.6,6.3,3.9,100.0,100.0,61.3,3.0,2.9,30,3,Intermediate,4,15.5,58,3,2,8,31,4,37.3,Moderate,45.0,Moderate
P4350,1,66,8,21,4.1,7.1,6.4,5.4,5.1,4.3,91.1,80.3,99.1,4.9,3.8,25,2,Intermediate,1,11.7,90,1,9,2,69,3,51.6,Moderate,55.9,Moderate
P4350,2,49,6,4,3.9,7.5,5.5,5.9,4.8,6.4,97.8,76.8,60.1,1.3,3.6,25,2,Intermediate,1,11.7,90,1,9,2,69,3,48.3,Moderate,48.8,Moderate
P4350,3,42,7,0,1.6,7.0,4.3,8.2,3.7,6.6,97.7,83.6,85.8,3.7,1.7,25,2,Intermediate,1,11.7,90,1,9,2,69,3,50.7,Moderate,43.9,Moderate
P4350,4,45,4,0,2.9,8.1,4.2,5.5,4.0,4.7,85.6,65.9,73.0,2.9,7.2,25,2,Intermediate,1,11.7,90,1,9,2,69,3,39.7,Moderate,39.8,Moderate
P4350,5,57,13,12,4.3,6.3,5.6,5.5,5.7,4.8,87.4,76.4,86.0,5.3,3.8,25,2,Intermediate,1,11.7,90,1,9,2,69,3,50.0,Moderate,51.7,Moderate
P4350,6,59,12,14,5.6,6.7,6.0,6.5,3.2,7.1,83.1,79.3,80.8,5.4,3.6,25,2,Intermediate,1,11.7,90,1,9,2,69,3,57.0,High,61.5,High
P4350,7,67,5,22,4.4,6.0,7.2,4.9,5.8,5.0,74.4,76.5,77.4,3.9,2.9,25,2,Intermediate,1,11.7,90,1,9,2,69,3,55.5,High,54.1,Moderate
P4350,8,59,3,14,4.7,6.7,5.9,5.4,4.9,6.1,94.4,78.6,76.6,4.6,3.5,25,2,Intermediate,1,11.7,90,1,9,2,69,3,49.1,Moderate,51.6,Moderate
P4350,9,69,11,24,6.8,6.1,5.6,6.3,4.7,6.6,96.0,85.3,70.0,3.7,3.3,25,2,Intermediate,1,11.7,90,1,9,2,69,3,58.2,High,64.4,High
P4350,10,69,11,24,4.0,6.4,5.5,6.0,6.1,5.7,100.0,80.8,93.1,3.0,4.5,25,2,Intermediate,1,11.7,90,1,9,2,69,3,53.2,Moderate,53.1,Moderate
P4350,11,55,7,10,4.8,7.1,4.1,9.2,4.2,6.9,90.4,81.0,79.0,2.2,3.1,25,2,Intermediate,1,11.7,90,1,9,2,69,3,53.8,Moderate,46.5,Moderate
P4350,12,58,5,13,4.5,6.1,6.7,4.9,5.8,5.3,85.9,76.3,70.5,3.8,3.5,25,2,Intermediate,1,11.7,90,1,9,2,69,3,49.5,Moderate,57.4,Moderate
P4351,1,44,3,0,3.1,8.8,1.0,5.0,6.6,5.6,88.5,99.7,68.1,4.0,2.2,43,2,Senior,0,19.3,51,2,9,6,49,2,23.7,Low,27.0,Low
P4351,2,67,7,22,7.4,9.0,1.7,6.0,4.1,3.7,100.0,99.5,84.7,4.6,1.1,43,2,Senior,0,19.3,51,2,9,6,49,2,42.5,Moderate,35.9,Moderate
P4351,3,58,6,13,2.7,6.5,5.1,1.5,7.0,1.6,100.0,96.0,66.6,3.7,1.5,43,2,Senior,0,19.3,51,2,9,6,49,2,25.9,Low,36.4,Moderate
P4351,4,66,8,21,3.8,6.4,5.7,3.7,5.1,4.8,93.0,99.4,73.4,2.1,1.5,43,2,Senior,0,19.3,51,2,9,6,49,2,46.3,Moderate,44.0,Moderate
P4351,5,49,6,4,3.7,7.0,4.9,4.7,6.0,5.2,98.7,100.0,97.9,4.4,1.5,43,2,Senior,0,19.3,51,2,9,6,49,2,47.6,Moderate,42.4,Moderate
P4351,6,52,8,7,3.4,6.8,2.1,2.6,8.0,1.1,96.0,99.9,83.8,3.0,2.3,43,2,Senior,0,19.3,51,2,9,6,49,2,28.3,Low,32.8,Moderate
P4351,7,62,6,17,2.8,6.9,3.1,3.6,4.9,3.8,100.0,79.4,90.7,2.6,4.3,43,2,Senior,0,19.3,51,2,9,6,49,2,36.5,Moderate,34.4,Moderate
P4351,8,48,11,3,4.6,7.2,2.7,5.3,4.4,4.5,86.2,100.0,100.0,1.9,1.0,43,2,Senior,0,19.3,51,2,9,6,49,2,38.4,Moderate,40.5,Moderate
P4351,9,52,13,7,3.9,6.0,3.0,3.1,6.6,3.7,99.3,97.2,78.8,3.8,2.7,43,2,Senior,0,19.3,51,2,9,6,49,2,40.0,Moderate,42.6,Moderate
P4351,10,70,14,25,2.7,6.6,3.5,3.6,6.5,3.6,89.2,100.0,78.9,4.3,2.4,43,2,Senior,0,19.3,51,2,9,6,49,2,41.9,Moderate,41.6,Moderate
P4351,11,60,14,15,5.3,7.4,2.4,3.4,7.7,3.8,93.7,100.0,70.1,3.6,1.0,43,2,Senior,0,19.3,51,2,9,6,49,2,33.9,Moderate,42.3,Moderate
P4351,12,38,14,0,1.9,6.2,4.0,5.4,5.3,5.3,93.7,96.5,70.5,3.5,1.0,43,2,Senior,0,19.3,51,2,9,6,49,2,42.4,Moderate,41.3,Moderate
P4352,1,46,7,1,3.9,6.9,1.6,4.5,7.3,1.7,91.8,69.0,70.0,3.5,2.9,39,17,Intermediate,0,5.7,60,1,1,12,54,0,35.0,Moderate,31.5,Moderate
P4352,2,45,3,0,2.1,7.0,2.4,1.3,8.2,1.4,93.1,81.5,76.4,1.0,4.6,39,17,Intermediate,0,5.7,60,1,1,12,54,0,18.0,Low,24.9,Low
P4352,3,41,13,0,1.0,6.3,5.6,5.3,6.7,6.0,88.7,77.0,86.8,3.7,3.0,39,17,Intermediate,0,5.7,60,1,1,12,54,0,44.9,Moderate,52.0,Moderate
P4352,4,64,6,19,6.1,7.2,4.1,2.0,7.4,2.9,84.1,82.5,87.9,7.6,2.4,39,17,Intermediate,0,5.7,60,1,1,12,54,0,38.2,Moderate,39.0,Moderate
P4352,5,58,9,13,5.6,7.2,3.0,2.8,6.1,2.5,81.6,72.5,81.6,4.3,3.4,39,17,Intermediate,0,5.7,60,1,1,12,54,0,32.2,Moderate,39.9,Moderate
P4352,6,67,7,22,6.6,6.7,4.4,5.8,5.1,5.5,90.4,72.3,88.8,2.7,5.7,39,17,Intermediate,0,5.7,60,1,1,12,54,0,56.2,High,55.2,Moderate
P4352,7,53,11,8,2.4,7.7,4.0,5.7,4.9,5.1,88.8,76.7,70.4,3.2,3.5,39,17,Intermediate,0,5.7,60,1,1,12,54,0,38.9,Moderate,44.4,Moderate
P4352,8,70,7,25,6.2,7.4,2.7,4.8,6.3,4.5,89.7,84.8,68.9,5.3,3.2,39,17,Intermediate,0,5.7,60,1,1,12,54,0,45.1,Moderate,45.2,Moderate
P4352,9,52,2,7,2.8,6.6,3.1,4.2,7.5,3.8,82.0,71.9,68.9,1.4,5.2,39,17,Intermediate,0,5.7,60,1,1,12,54,0,28.5,Low,36.5,Moderate
P4352,10,64,14,19,7.0,7.1,4.6,3.2,5.7,3.0,75.4,76.6,79.6,5.8,4.3,39,17,Intermediate,0,5.7,60,1,1,12,54,0,48.6,Moderate,51.4,Moderate
P4352,11,50,13,5,3.3,6.7,4.5,3.4,6.1,1.6,88.3,83.4,90.1,3.0,3.5,39,17,Intermediate,0,5.7,60,1,1,12,54,0,35.3,Moderate,37.0,Moderate
P4352,12,42,7,0,2.3,7.2,3.6,4.6,6.6,4.8,84.9,73.7,94.4,3.6,2.9,39,17,Intermediate,0,5.7,60,1,1,12,54,0,39.5,Moderate,35.9,Moderate
P4353,1,43,4,0,1.0,7.2,5.2,4.7,6.0,5.7,81.7,68.6,80.0,4.2,3.2,41,17,Intermediate,0,9.4,29,1,6,14,18,2,28.5,Low,34.0,Moderate
P4353,2,69,9,24,6.1,6.5,2.9,5.0,5.9,4.5,90.2,79.0,77.6,4.2,4.4,41,17,Intermediate,0,9.4,29,1,6,14,18,2,46.1,Moderate,48.9,Moderate
P4353,3,36,4,0,2.9,7.9,3.1,2.3,7.1,2.4,83.6,67.2,76.7,2.8,4.2,41,17,Intermediate,0,9.4,29,1,6,14,18,2,22.5,Low,21.5,Low
P4353,4,58,5,13,2.6,6.3,3.9,3.3,5.5,5.2,79.9,65.6,85.7,4.7,5.1,41,17,Intermediate,0,9.4,29,1,6,14,18,2,39.7,Moderate,35.4,Moderate
P4353,5,64,13,19,4.6,5.9,4.7,3.8,5.5,3.0,92.2,62.5,75.0,2.8,3.2,41,17,Intermediate,0,9.4,29,1,6,14,18,2,46.4,Moderate,47.6,Moderate
P4353,6,54,5,9,6.2,7.5,3.3,4.6,6.0,4.9,100.0,81.5,79.4,3.1,3.2,41,17,Intermediate,0,9.4,29,1,6,14,18,2,39.2,Moderate,37.4,Moderate
P4353,7,67,3,22,3.9,7.7,3.2,3.6,4.3,3.3,81.3,66.2,65.3,4.0,4.2,41,17,Intermediate,0,9.4,29,1,6,14,18,2,34.2,Moderate,26.9,Low
P4353,8,45,9,0,3.9,8.7,3.4,3.3,7.6,4.1,87.2,59.1,84.6,3.7,3.6,41,17,Intermediate,0,9.4,29,1,6,14,18,2,28.6,Low,32.1,Moderate
P4353,9,50,4,5,4.6,6.6,3.2,4.0,5.7,3.9,86.5,76.6,82.0,3.8,2.8,41,17,Intermediate,0,9.4,29,1,6,14,18,2,38.1,Moderate,37.6,Moderate
P4353,10,62,9,17,4.5,7.4,4.4,5.5,5.5,7.3,88.1,83.8,74.7,1.7,2.0,41,17,Intermediate,0,9.4,29,1,6,14,18,2,42.2,Moderate,36.7,Moderate
P4353,11,36,7,0,2.5,5.6,6.2,3.5,6.4,4.2,86.1,63.6,71.0,3.9,5.2,41,17,Intermediate,0,9.4,29,1,6,14,18,2,42.6,Moderate,43.5,Moderate
P4353,12,59,11,14,5.6,6.6,3.2,6.7,3.1,5.4,79.1,82.0,73.3,5.0,4.5,41,17,Intermediate,0,9.4,29,1,6,14,18,2,50.8,Moderate,47.8,Moderate
P4354,1,41,7,0,1.0,7.0,4.5,4.5,6.5,3.8,84.9,85.2,85.1,5.7,2.7,45,17,Intermediate,0,13.8,109,3,1,10,66,4,37.6,Moderate,42.5,Moderate
P4354,2,51,3,6,3.5,6.1,3.5,3.7,6.5,3.2,85.8,100.0,77.7,4.8,1.7,45,17,Intermediate,0,13.8,109,3,1,10,66,4,40.7,Moderate,42.8,Moderate
P4354,3,58,9,13,3.4,8.4,1.8,3.9,5.2,4.4,91.3,89.4,77.0,2.1,1.3,45,17,Intermediate,0,13.8,109,3,1,10,66,4,38.3,Moderate,33.2,Moderate
P4354,4,64,5,19,4.5,5.6,6.3,3.1,5.5,4.1,89.6,100.0,68.8,2.3,2.0,45,17,Intermediate,0,13.8,109,3,1,10,66,4,50.4,Moderate,51.7,Moderate
P4354,5,36,10,0,1.7,8.2,3.4,4.7,5.9,3.5,96.3,100.0,59.0,4.9,1.0,45,17,Intermediate,0,13.8,109,3,1,10,66,4,35.2,Moderate,36.5,Moderate
P4354,6,43,4,0,2.3,6.0,7.2,5.5,5.9,6.4,93.4,90.8,89.0,4.4,1.8,45,17,Intermediate,0,13.8,109,3,1,10,66,4,54.4,Moderate,51.4,Moderate
P4354,7,39,8,0,1.6,7.1,3.0,5.5,5.9,5.2,87.2,85.3,63.6,2.3,1.0,45,17,Intermediate,0,13.8,109,3,1,10,66,4,34.9,Moderate,42.9,Moderate
P4354,8,52,14,7,6.0,5.6,6.3,6.8,4.9,7.7,97.7,100.0,66.3,3.9,2.2,45,17,Intermediate,0,13.8,109,3,1,10,66,4,68.2,High,68.7,High
P4354,9,62,9,17,3.8,7.6,5.1,5.4,5.1,3.9,90.5,83.4,79.6,2.8,1.4,45,17,Intermediate,0,13.8,109,3,1,10,66,4,44.8,Moderate,47.9,Moderate
P4354,10,51,7,6,1.3,7.5,4.9,3.8,7.3,5.4,85.9,91.0,85.2,3.9,2.4,45,17,Intermediate,0,13.8,109,3,1,10,66,4,26.6,Low,46.1,Moderate
P4354,11,51,3,6,3.3,8.0,4.5,8.8,4.2,8.6,100.0,93.4,88.8,4.1,2.7,45,17,Intermediate,0,13.8,109,3,1,10,66,4,51.7,Moderate,50.1,Moderate
P4354,12,41,10,0,3.3,6.8,5.4,2.7,6.6,2.9,86.8,100.0,78.5,3.5,1.8,45,17,Intermediate,0,13.8,109,3,1,10,66,4,42.4,Moderate,47.6,Moderate
P4355,1,36,13,0,1.0,6.8,5.1,5.9,4.3,4.6,92.9,70.2,69.6,3.3,5.7,31,6,Junior,1,12.8,104,0,6,9,17,4,45.4,Moderate,41.2,Moderate
P4355,2,62,3,17,4.4,6.9,4.3,5.0,5.9,4.4,88.6,67.5,71.3,2.3,1.2,31,6,Junior,1,12.8,104,0,6,9,17,4,39.9,Moderate,42.7,Moderate
P4355,3,41,5,0,3.1,7.1,6.3,3.9,7.0,4.6,94.6,59.5,85.7,3.9,6.0,31,6,Junior,1,12.8,104,0,6,9,17,4,41.1,Moderate,46.4,Moderate
P4355,4,42,10,0,1.3,6.7,4.3,5.4,4.7,4.8,89.8,85.7,69.1,1.1,3.7,31,6,Junior,1,12.8,104,0,6,9,17,4,37.6,Moderate,43.0,Moderate
P4355,5,67,7,22,6.1,6.4,5.1,3.4,5.4,3.7,79.5,81.2,70.8,2.8,2.6,31,6,Junior,1,12.8,104,0,6,9,17,4,45.4,Moderate,50.8,Moderate
P4355,6,69,12,24,6.1,7.7,2.5,5.5,3.9,3.9,99.1,75.6,67.4,2.9,4.0,31,6,Junior,1,12.8,104,0,6,9,17,4,44.0,Moderate,45.5,Moderate
P4355,7,53,8,8,4.0,6.4,4.5,4.3,4.6,3.6,92.7,80.8,73.5,4.4,4.1,31,6,Junior,1,12.8,104,0,6,9,17,4,41.8,Moderate,48.1,Moderate
P4355,8,55,4,10,4.4,7.8,2.8,6.4,5.7,5.2,88.5,71.4,62.4,4.9,4.2,31,6,Junior,1,12.8,104,0,6,9,17,4,36.8,Moderate,34.0,Moderate
P4355,9,55,3,10,4.1,7.3,4.5,5.5,3.7,5.9,91.7,71.5,77.5,2.4,3.8,31,6,Junior,1,12.8,104,0,6,9,17,4,44.6,Moderate,43.9,Moderate
P4355,10,36,4,0,1.7,7.3,4.4,3.3,3.9,5.3,92.2,79.3,81.9,1.7,2.5,31,6,Junior,1,12.8,104,0,6,9,17,4,35.4,Moderate,34.9,Moderate
P4355,11,64,11,19,7.0,6.4,5.1,6.2,5.2,6.1,87.4,69.4,70.1,1.0,1.9,31,6,Junior,1,12.8,104,0,6,9,17,4,53.2,Moderate,60.7,High
P4355,12,55,14,10,5.0,7.7,3.4,3.5,7.5,2.0,84.9,91.2,83.7,1.0,2.8,31,6,Junior,1,12.8,104,0,6,9,17,4,36.1,Moderate,42.6,Moderate
P4356,1,47,8,2,1.2,6.9,6.3,6.3,4.3,6.3,87.7,77.6,67.5,3.9,5.1,22,1,Junior,2,14.0,8,0,8,13,37,3,42.2,Moderate,38.7,Moderate
P4356,2,59,2,14,4.0,6.6,6.8,7.1,4.8,6.6,83.4,96.1,83.9,2.9,2.2,22,1,Junior,2,14.0,8,0,8,13,37,3,53.4,Moderate,42.3,Moderate
P4356,3,69,13,24,6.2,6.4,5.0,7.4,3.6,6.5,100.0,89.7,76.2,5.0,2.0,22,1,Junior,2,14.0,8,0,8,13,37,3,58.8,High,46.2,Moderate
P4356,4,65,3,20,3.8,7.8,4.7,4.0,4.8,3.8,86.2,90.2,85.9,3.7,2.0,22,1,Junior,2,14.0,8,0,8,13,37,3,33.2,Moderate,31.0,Moderate
P4356,5,45,6,0,5.1,7.2,6.1,6.6,5.4,6.6,82.9,86.9,65.1,2.5,2.9,22,1,Junior,2,14.0,8,0,8,13,37,3,48.8,Moderate,45.8,Moderate
P4356,6,53,4,8,4.7,8.1,6.4,2.8,6.6,2.9,97.7,95.0,93.9,3.9,1.3,22,1,Junior,2,14.0,8,0,8,13,37,3,31.1,Moderate,31.2,Moderate
P4356,7,39,14,0,3.1,7.8,3.7,6.7,4.7,4.2,88.3,99.9,73.8,1.0,1.5,22,1,Junior,2,14.0,8,0,8,13,37,3,36.5,Moderate,39.3,Moderate
P4356,8,46,9,1,3.9,6.5,4.9,5.5,6.5,5.8,98.7,87.1,75.1,2.4,1.0,22,1,Junior,2,14.0,8,0,8,13,37,3,44.9,Moderate,43.2,Moderate
P4356,9,43,2,0,1.1,7.8,5.7,3.9,6.1,3.0,82.7,84.1,84.7,4.8,2.4,22,1,Junior,2,14.0,8,0,8,13,37,3,27.8,Low,22.9,Low
P4356,10,43,13,0,2.2,7.6,3.1,7.9,3.9,6.1,86.7,85.0,80.2,6.0,3.1,22,1,Junior,2,14.0,8,0,8,13,37,3,44.3,Moderate,26.4,Low
P4356,11,51,2,6,3.4,7.9,3.2,3.0,6.8,2.6,82.7,96.1,85.8,3.1,2.2,22,1,Junior,2,14.0,8,0,8,13,37,3,26.5,Low,22.7,Low
